PLAC	DIVI	OPEC	SECTION	DIVISION	DIVISION_NAME	DIVISION_NAME_ABBR	VENDOR_TYPE	VELIVERY_QUANTITY	UNIT	UNIT_PRICE	DELIVERY_AMT_EXCLUDE_VAT	DELIVERY_AMT_OF_VAT	DELIVERY_AMT_INCLUDE_VAT	CUR	LOTNO	STATUS_CODE	STATUS_DESC	TOTAL_PO_QTY	TOTAL_PO_RCV_QTY	TOTAL_PO_BAL_QTY	PO_STATUS
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2000670	SPECIALTY TECH CORPORATION LIMITED	THAILAND	D0008587940	260610641		8/6/2026	YD49509	088-1OH303-01F	ORANGE BAG	HDPE(ORANGE)SIZE 30.5X66X0.075MM	LIGHTNING 1/2D	4	18000	PCS	5.5	99000	6930	105930	BT		*	RECEIVED AT PBASS COMPLETE	250000	71000	179000	ACTIVE
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2000704	TECHCO (THAILAND) CO. LTD.	THAILAND	D0008587202	T038609		8/6/2026	YD49623	702A CF	IDEAL TEK CUTTING TWEEZER	702A	QUO.QSA2023/305	1	20	PCS	160	3200	224	3424	BT		*	RECEIVED AT PBASS COMPLETE	20	20	0	CLOSED
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2000704	TECHCO (THAILAND) CO. LTD.	THAILAND	D0008587202	T038609		8/6/2026	YD50401	P-15A	TWEEZER	15A	QUO.SQA/02972	1	3	PCS	1850	5550	388.5	5938.5	BT		*	RECEIVED AT PBASS COMPLETE	3	3	0	CLOSED
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2000994	KANSAI FELT (THAILAND) CO. LTD.	THAILAND	D0008582187	09469/26		4/6/2026	YD49782	1115-550-00010	SHIM	H-91017-50 COLOR:BLACK (NMB REV.C)	ROSEWOOD 1D LC	3	50000	PCS	0.439	21950	1536.5	23486.5	BT		*	RECEIVED AT PBASS COMPLETE	300000	300000	0	CLOSED
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2000994	KANSAI FELT (THAILAND) CO. LTD.	THAILAND	D0008582187	09469/26		4/6/2026	YD49783	1118-550-00018	SHIM	(NMB REV.A)	DORADO 10D	3	1000000	PCS	0.331	331000	23170	354170	BT		*	RECEIVED AT PBASS COMPLETE	2800000	2500000	300000	ACTIVE
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2000994	KANSAI FELT (THAILAND) CO. LTD.	THAILAND	D0008582187	09469/26		4/6/2026	YD50573	1115-550-00010	SHIM	H-91017-50 COLOR:BLACK (NMB REV.C)	ROSEWOOD 1D LC	1	200000	PCS	0.439	87800	6146	93946	BT		*	RECEIVED AT PBASS COMPLETE	400000	200000	200000	ACTIVE
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2001457	THAI-INTER ELECTRIC INDUSTRIES CO. LTD.	THAILAND	D0008573681	IV9060015		1/6/2026	YE3588W	CT-100-3B	"BANDEXCABLE TIES 8"" BLACK"	QUO.QT0381396		1	20	PAK	49	980	68.6	1048.6	BT		*	RECEIVED AT PBASS COMPLETE	20	20	0	CLOSED
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2001457	THAI-INTER ELECTRIC INDUSTRIES CO. LTD.	THAILAND	D0008578421	IV9060113		1/6/2026	YDD2765	BNJ26FWB	JUMPER	QT0411199/PONGTHORN		1	20	PCS	51.6	1032	72.24	1104.24	BT		*	RECEIVED AT PBASS COMPLETE	20	20	0	CLOSED
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2001457	THAI-INTER ELECTRIC INDUSTRIES CO. LTD.	THAILAND	D0008578421	IV9060113		1/6/2026	YDD2766	CT-150-3B	CABLE TIES	QT0413676/PONGTHORN		1	10	PCS	41	410	28.7	438.7	BT		*	RECEIVED AT PBASS COMPLETE	10	10	0	CLOSED
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2001457	THAI-INTER ELECTRIC INDUSTRIES CO. LTD.	THAILAND	D0008578421	IV9060113		1/6/2026	YDD2767	CT-100-2B	CABLE TIES	QT0413676/PONGTHORN		1	10	PCS	14	140	9.8	149.8	BT		*	RECEIVED AT PBASS COMPLETE	10	10	0	CLOSED
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2001457	THAI-INTER ELECTRIC INDUSTRIES CO. LTD.	THAILAND	D0008578421	IV9060113		1/6/2026	YDD2768	CT-300B-7C	CABLE TIES	QT0413676/PONGTHORN		1	3	PCS	245	735	51.45	786.45	BT		*	RECEIVED AT PBASS COMPLETE	3	3	0	CLOSED
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2001860	WINMAX MARKETING LTD. PARTNERSHIP	THAILAND	D0008577771	IV692927		4/6/2026	YE3591W		SPAIR PART FOR  AUTO PALLET MACH	QUO.0823/69		1	1	PCS	4600	4600	322	4922	BT		*	RECEIVED AT PBASS COMPLETE	1	1	0	CLOSED
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2001860	WINMAX MARKETING LTD. PARTNERSHIP	THAILAND	D0008577777	IV692926		4/6/2026	YD50544	088-10300-120	TAPE	OPP TAPE	ALL MODEL	1	72	PCS	46	3312	231.84	3543.84	BT		*	RECEIVED AT PBASS COMPLETE	72	72	0	CLOSED
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2002308	I.N.B.ENTERPRISE CO. LTD.	THAILAND	D0008584403	IV6901850		5/6/2026	YDD1993	LF6UU+60LP	BALL SPLINE	QT6901530/PDWR2603005	-	1	1	SET	2770	2770	193.9	2963.9	BT		*	RECEIVED AT PBASS COMPLETE	1	1	0	CLOSED
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2002436	THAI HIBEX CO. LTD.	THAILAND	D0008584030	SIN261552		5/6/2026	YE3407W	TBN-GP100	NEW BATTERY PACK (NI-MH)	SQ261280		1	5	PCS	3000	15000	1050	16050	BT		*	RECEIVED AT PBASS COMPLETE	5	5	0	CLOSED
